system:time_start,precipitationCal
"Jun 1, 2017",0
"Jun 2, 2017",0.007
"Jun 3, 2017",0
"Jun 4, 2017",0
"Jun 5, 2017",0
"Jun 6, 2017",0
"Jun 7, 2017",0
"Jun 8, 2017",0
"Jun 9, 2017",0
"Jun 10, 2017",0
"Jun 11, 2017",4.32
"Jun 12, 2017",0
"Jun 13, 2017",0
"Jun 14, 2017",0
"Jun 15, 2017",0
"Jun 16, 2017",0
"Jun 17, 2017",0
"Jun 18, 2017",0
"Jun 19, 2017",0
"Jun 20, 2017",0
"Jun 21, 2017",0.691
"Jun 22, 2017",0
"Jun 23, 2017",0
"Jun 24, 2017",0
"Jun 25, 2017",4.926
"Jun 26, 2017",1.62
"Jun 27, 2017",3.498
"Jun 28, 2017",0
"Jun 29, 2017",0
"Jun 30, 2017",0
"Jul 1, 2017",0
"Jul 2, 2017",0.174
"Jul 3, 2017",0
"Jul 4, 2017",0
"Jul 5, 2017",0
"Jul 6, 2017",0
"Jul 7, 2017",0
"Jul 8, 2017",0
"Jul 9, 2017",0.084
"Jul 10, 2017",0
"Jul 11, 2017",0
"Jul 12, 2017",0
"Jul 13, 2017",0
"Jul 14, 2017",0
"Jul 15, 2017",0
"Jul 16, 2017",0.526
"Jul 17, 2017",0
"Jul 18, 2017",0
"Jul 19, 2017",0
"Jul 20, 2017",0
"Jul 21, 2017",0
"Jul 22, 2017",0
"Jul 23, 2017",0
"Jul 24, 2017",1.5
"Jul 25, 2017",0
"Jul 26, 2017",4.5
"Jul 27, 2017",0
"Jul 28, 2017",5.297
"Jul 29, 2017",14.52
"Jul 30, 2017",0.049
"Jul 31, 2017",0
"Aug 1, 2017",6.21
"Aug 2, 2017",0
"Aug 3, 2017",0
"Aug 4, 2017",0
"Aug 5, 2017",0
"Aug 6, 2017",0
"Aug 7, 2017",0
"Aug 8, 2017",0
"Aug 9, 2017",0
"Aug 10, 2017",0
"Aug 11, 2017",0
"Aug 12, 2017",0
"Aug 13, 2017",0
"Aug 14, 2017",0.062
"Aug 15, 2017",0
"Aug 16, 2017",0
"Aug 17, 2017",0
"Aug 18, 2017",0
"Aug 19, 2017",0
"Aug 20, 2017",0
"Aug 21, 2017",0
"Aug 22, 2017",5.756
"Aug 23, 2017",0
"Aug 24, 2017",0
"Aug 25, 2017",0
"Aug 26, 2017",0
"Aug 27, 2017",0
"Aug 28, 2017",0
"Aug 29, 2017",0
"Aug 30, 2017",0
"Aug 31, 2017",0
"Sep 1, 2017",0
"Sep 2, 2017",0
"Sep 3, 2017",10.29
"Sep 4, 2017",0
"Sep 5, 2017",0
"Sep 6, 2017",0
"Sep 7, 2017",0
"Sep 8, 2017",0
"Sep 9, 2017",10.35
"Sep 10, 2017",1.082
"Sep 11, 2017",0
"Sep 12, 2017",0
"Sep 13, 2017",0
"Sep 14, 2017",0
"Sep 15, 2017",0
"Sep 16, 2017",0
"Sep 17, 2017",0
"Sep 18, 2017",0.934
"Sep 19, 2017",5.016
"Sep 20, 2017",0
"Sep 21, 2017",0
"Sep 22, 2017",0.037
"Sep 23, 2017",1.563
"Sep 24, 2017",0.813
"Sep 25, 2017",2.548
"Sep 26, 2017",0
"Sep 27, 2017",0.665
"Sep 28, 2017",1.304
"Sep 29, 2017",0
"Sep 30, 2017",2.73
"Oct 1, 2017",3.182
"Oct 2, 2017",0
"Oct 3, 2017",0
"Oct 4, 2017",1.154
"Oct 5, 2017",2.022
"Oct 6, 2017",0
"Oct 7, 2017",0.493
"Oct 8, 2017",0
"Oct 9, 2017",0
"Oct 10, 2017",0
"Oct 11, 2017",0
"Oct 12, 2017",0
"Oct 13, 2017",0
"Oct 14, 2017",0
"Oct 15, 2017",0
"Oct 16, 2017",0.132
"Oct 17, 2017",0
"Oct 18, 2017",0
"Oct 19, 2017",0
"Oct 20, 2017",0
"Oct 21, 2017",1.894
"Oct 22, 2017",0
"Oct 23, 2017",0
"Oct 24, 2017",0.301
"Oct 25, 2017",0
"Oct 26, 2017",0
"Oct 27, 2017",0
"Oct 28, 2017",0
"Oct 29, 2017",0.437
"Oct 30, 2017",2.902
"Oct 31, 2017",0
"Nov 1, 2017",11.716
"Nov 2, 2017",1.006
"Nov 3, 2017",0
"Nov 4, 2017",0
"Nov 5, 2017",0.079
"Nov 6, 2017",29.561
"Nov 7, 2017",0.351
"Nov 8, 2017",0
"Nov 9, 2017",0
"Nov 10, 2017",3.628
"Nov 11, 2017",2.424
"Nov 12, 2017",8.147
"Nov 13, 2017",0.001
"Nov 14, 2017",0
