"","date","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA"
"27",2019-05-24,-0.007524,0,0.474299,0,0.422286,0,0.43645,0,0.455777,0,0.421099,0,0.431171,0,0.59265,0,0.440248,0,0.447155,0,0.443993,0,0.140635,0,0.397599,0,0.456115,0,0.489119,0,0.37292,0,0.417533,0,0.427901,0,0.445823,0,0.437266,0,0.491451,0,0.433031,0,0.443923,0,0.434085,0,0.417767,0,0.391198,0,0.419789,0,0.49743,0,0.475741,0,-0.01179,0,0.40316,0,0.480148,0,0.480445,0,0.549817,0,0.46998,0,0.302253,0,0.339872,0,0.479258,0,0.486146,0,0.193361,0,0.450863,0,0.110481,0,0.463043,0,0.446428,0,0.450343,0,0.417164,0,0.433574,0,0.166754,0,0.573119,0,0.412874,0,0.454801,0,0.455026,0,-0.0176,0,0.586937,0,0.464971,0,0.388781,0,0.428297,0,0.459606,0,0.464341,0,0.404133,0,0.465857,0,0.447593,0,0.411445,0,0.420738,0,0.451702,0,0.477909,0,0.428408,0,0.334408,0,0.490247,0,0.492521,0,0.374916,0,0.476483,0,0.013324,0,0.444148,0,0.463575,0,0.439565,0,0.449194,0,0.399228,0,0.482824,0,0.437022,0,0.464097,0,0.441204,0,0.431828,0,0.470629,0,0.464668,0,0.002806,0,0.4727,0,0.435233,0,0.460534,0,0.499823,0,0.470724,0,0.3962,0,0.487207,0,0.417433,0,0.424117,0,0.45667,0,0.48662,0,0.454115,0,0.511469,0,0.450696,0,0.460324,0,0.459832,0
"28",2019-06-03,-0.006054,0,0.41157,0,0.349333,0,0.414241,0,0.343881,0,NA,NA,0.432572,0,NA,NA,NA,NA,0.422182,0,0.45478,0,NA,NA,0.336029,0,0.439548,0,0.267164,0,0.301413,0,0.414346,0,NA,NA,0.459638,0,0.409756,0,0.405488,0,0.264201,0,0.497343,0,NA,NA,0.388597,0,NA,NA,0.397011,0,NA,NA,NA,NA,-0.014032,0,0.365616,0,NA,NA,0.457382,0,0.529977,0,0.458527,0,0.283895,0,NA,NA,0.460115,0,0.467831,0,0.189664,0,0.434369,0,0.12936,0,0.44369,0,0.409139,0,0.344797,0,0.442944,0,0.278085,0,0.157402,0,0.538314,0,NA,NA,0.432849,0,0.449294,0,-0.01135,0,0.564041,0,0.480736,0,0.370169,0,0.440103,0,0.449122,0,0.442708,0,0.318989,0,0.442557,0,0.327354,0,0.433785,0,0.235493,0,0.418153,0,0.448744,0,0.447609,0,0.326043,0,NA,NA,0.470568,0,NA,NA,0.438742,0,0.012735,0,0.422187,0,0.223941,0,0.370565,0,0.410756,0,0.288413,0,0.456093,0,0.414638,0,0.433766,0,0.420057,0,0.413054,0,0.451258,0,0.469549,0,0.010168,0,0.457493,0,0.406267,0,0.444152,0,0.525738,0,0.456238,0,0.380523,0,NA,NA,0.413187,0,0.458108,0,0.428416,0,0.462272,0,0.390983,0,NA,NA,0.434958,0,0.234919,0,0.443637,0
"29",2019-06-08,-0.007935,0,NA,NA,0.401903,0,NA,NA,0.427654,0,NA,NA,0.43573,0,0.591491,0,NA,NA,NA,NA,0.465251,0,NA,NA,0.39354,0,0.454187,0,NA,NA,0.363592,0,0.428531,0,NA,NA,0.438657,0,NA,NA,NA,NA,NA,NA,0.398264,0,0.448277,0,NA,NA,0.378927,0,NA,NA,NA,NA,0.48903,0,-0.020457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12506,0,0.439696,0,0.335022,0,0.444388,0,NA,NA,NA,NA,NA,NA,NA,NA,0.449114,0,NA,NA,NA,NA,NA,NA,NA,NA,0.492452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382924,0,0.425394,0,NA,NA,NA,NA,0.397182,0,0.319816,0,0.50552,0,0.495295,0,NA,NA,NA,NA,NA,NA,NA,NA,0.459239,0,NA,NA,0.451581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469777,0,0.432966,0,0.007012,0,NA,NA,NA,NA,NA,NA,NA,NA,0.465628,0,NA,NA,0.492131,0,0.44808,0,0.450814,0,0.445965,0,NA,NA,NA,NA,0.531898,0,0.436716,0,0.404804,0,0.419798,0
"30",2019-06-13,0.04982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18791,0,NA,NA,0.454447,0,NA,NA,NA,NA,NA,NA,NA,NA,0.417153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103558,0,NA,NA,NA,NA,0.466606,0,0.440677,0,NA,NA,NA,NA,0.381159,0,0.175683,0,NA,NA,NA,NA,0.316537,0,NA,NA,-0.023962,0,NA,NA,NA,NA,NA,NA,NA,NA,0.50555,0,0.46876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337294,0,NA,NA,0.497161,0,NA,NA,0.451198,0,0.02561,0,NA,NA,0.501313,0,NA,NA,0.240402,0,NA,NA,0.505273,0,NA,NA,NA,NA,0.238349,0,NA,NA,0.29742,0,NA,NA,0.001623,0,NA,NA,NA,NA,0.443219,0,NA,NA,NA,NA,NA,NA,NA,NA,0.237754,0,NA,NA,0.457258,0,NA,NA,NA,NA,NA,NA,0.312666,0,NA,NA,NA,NA
"31",2019-06-23,NA,NA,0.284064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177186,0,NA,NA,NA,NA,NA,NA,0.39792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196546,0,NA,NA,0.210053,0,NA,NA,0.367237,0,0.295921,0,NA,NA,0.320323,0,NA,NA,NA,NA,0.357994,0,NA,NA,NA,NA,0.144309,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337962,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379217,0,NA,NA,0.362031,0,NA,NA,NA,NA,0.363603,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2019-06-28,NA,NA,0.458096,0,NA,NA,0.430515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483902,0,NA,NA,0.154531,0,NA,NA,0.494006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392172,0,NA,NA,NA,NA,NA,NA,0.379565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418173,0,NA,NA,NA,NA,NA,NA,0.193621,0,0.533393,0,NA,NA,NA,NA,0.482293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35508,0,NA,NA,NA,NA,NA,NA,NA,NA,0.003051,0,NA,NA,NA,NA,0.40512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050065,0,NA,NA,NA,NA,0.487047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2019-07-08,-0.009882,0,0.452662,0,0.400968,0,0.423394,0,0.415561,0,0.415745,0,0.406538,0,0.57248,0,0.431497,0,0.429293,0,0.44774,0,0.135019,0,0.370486,0,0.430673,0,0.487913,0,0.356112,0,0.4081,0,0.403516,0,0.411192,0,0.405732,0,0.476285,0,0.427664,0,0.434122,0,0.419803,0,0.367582,0,0.385809,0,0.381579,0,0.496023,0,0.469744,0,-0.012741,0,0.351307,0,0.46385,0,0.44747,0,0.528391,0,0.459447,0,0.264466,0,0.29119,0,0.441612,0,0.474866,0,0.187034,0,0.438248,0,0.113287,0,0.427203,0,0.398068,0,0.416675,0,0.406082,0,0.40341,0,0.16192,0,0.522692,0,0.400774,0,0.430515,0,0.436968,0,-0.019889,0,0.515195,0,0.447637,0,0.35523,0,0.419683,0,0.45502,0,0.443815,0,0.3803,0,0.443982,0,0.410438,0,0.394675,0,0.403464,0,0.414596,0,0.447995,0,0.394319,0,0.32685,0,0.478881,0,0.481785,0,0.305228,0,0.414575,0,0.003986,0,0.422765,0,0.459535,0,0.422628,0,0.44108,0,0.375285,0,0.430047,0,0.420129,0,0.442855,0,0.41989,0,0.416643,0,0.455367,0,0.437992,0,0.00961,0,0.443634,0,0.39845,0,0.451862,0,0.502154,0,0.442839,0,0.381129,0,0.487723,0,0.415455,0,0.412766,0,0.416576,0,0.457582,0,0.450706,0,0.50319,0,0.429078,0,0.448213,0,0.442445,0
"34",2019-07-13,-0.012965,0,0.444909,0,0.38981,0,0.414351,0,0.407272,0,0.403052,0,0.394775,0,0.563584,0,0.425319,0,0.419425,0,0.439512,0,0.113272,0,0.360188,0,0.414174,0,0.473363,0,0.347532,0,0.397513,0,0.394755,0,0.400645,0,0.391547,0,0.469351,0,0.418542,0,0.428825,0,0.414603,0,0.352807,0,0.377188,0,0.362862,0,0.489425,0,0.46203,0,-0.015831,0,0.333328,0,0.45813,0,0.43925,0,0.515704,0,0.447592,0,0.248368,0,0.247767,0,0.416611,0,0.463859,0,0.177385,0,0.424589,0,0.103626,0,0.416119,0,0.388438,0,0.407263,0,0.398474,0,0.391916,0,0.142901,0,0.509036,0,0.393653,0,0.421002,0,0.425914,0,-0.02204,0,0.496727,0,0.439474,0,0.352272,0,0.410821,0,0.444346,0,0.435622,0,0.368629,0,0.433479,0,0.398137,0,0.387993,0,0.400648,0,0.402945,0,0.436053,0,0.385579,0,0.313771,0,0.469887,0,0.47492,0,0.293039,0,0.39284,0,-0.002581,0,0.413382,0,0.452988,0,0.41366,0,0.431122,0,0.364287,0,0.418756,0,0.406106,0,0.433813,0,0.407213,0,0.403468,0,0.443898,0,0.428065,0,0.00235,0,0.432557,0,0.385979,0,0.442634,0,0.492948,0,0.430224,0,0.37308,0,0.482088,0,0.410981,0,0.405897,0,0.408155,0,0.444206,0,0.44331,0,0.497284,0,0.42167,0,0.437495,0,0.435289,0
"35",2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-07-28,-0.013813,0,0.432463,0,0.380379,0,0.407917,0,0.395301,0,0.390926,0,0.379029,0,0.537579,0,0.417533,0,0.409719,0,0.427798,0,0.10697,0,0.347028,0,0.393421,0,0.464474,0,0.326027,0,0.394824,0,0.374665,0,0.380273,0,0.37438,0,0.455214,0,0.413305,0,0.419406,0,0.399325,0,0.331185,0,0.370483,0,0.336463,0,0.479334,0,0.453871,0,-0.018809,0,0.309444,0,0.447477,0,0.418728,0,0.506088,0,0.437461,0,0.23461,0,0.231412,0,0.382715,0,0.450397,0,0.165108,0,0.417863,0,0.11025,0,0.393623,0,0.371607,0,0.39422,0,0.386833,0,0.373756,0,0.146851,0,0.478612,0,0.379397,0,0.402692,0,0.407056,0,-0.020833,0,0.469083,0,0.428375,0,0.350161,0,0.401958,0,0.435918,0,0.422348,0,0.351234,0,0.418268,0,0.376527,0,0.380424,0,0.396515,0,0.377997,0,0.420532,0,0.371498,0,0.300945,0,0.454846,0,0.462012,0,0.272965,0,0.364794,0,-0.01607,0,0.400192,0,0.43577,0,0.397466,0,0.419647,0,0.345874,0,0.390876,0,0.390017,0,0.423103,0,0.393955,0,0.391609,0,0.430798,0,0.415156,0,0.003498,0,0.40226,0,0.363104,0,0.432594,0,0.481184,0,0.405481,0,0.364324,0,0.472781,0,0.407888,0,0.399,0,0.391073,0,0.422277,0,0.429334,0,0.484063,0,0.406614,0,0.426207,0,0.421036,0
"38",2019-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439483,0,NA,NA,NA,NA,NA,NA,0.483859,0,NA,NA,0.38689,0,0.183634,0,NA,NA,0.340137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171326,0,NA,NA,NA,NA,0.31605,0,0.390618,0,NA,NA,NA,NA,0.174384,0,NA,NA,NA,NA,NA,NA,NA,NA,0.377038,0,-0.020995,0,NA,NA,0.467071,0,NA,NA,NA,NA,NA,NA,0.265748,0,0.369941,0,NA,NA,0.34963,0,NA,NA,0.413688,0,NA,NA,NA,NA,0.415594,0,NA,NA,NA,NA,NA,NA,0.312856,0,NA,NA,-0.009366,0,NA,NA,0.47666,0,NA,NA,NA,NA,0.166575,0,0.432151,0,NA,NA,NA,NA,0.418403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428883,0,NA,NA,NA,NA,NA,NA,NA,NA,0.147486,0,NA,NA,NA,NA,0.524496,0,NA,NA,NA,NA,NA,NA
"39",2019-08-12,NA,NA,NA,NA,NA,NA,0.118261,0,NA,NA,NA,NA,NA,NA,NA,NA,0.44572,0,NA,NA,NA,NA,NA,NA,NA,NA,0.425288,0,0.475099,0,NA,NA,NA,NA,NA,NA,0.120892,0,NA,NA,NA,NA,NA,NA,NA,NA,0.086731,0,0.359789,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411148,0,NA,NA,0.35508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441707,0,-0.00353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2019-08-17,0.000461,0,0.422909,0,0.377137,0,0.41239,0,NA,NA,0.146538,0,NA,NA,0.551493,0,0.425837,0,0.406805,0,0.434286,0,0.136364,0,0.213145,0,0.390934,0,0.465338,0,0.339723,0,NA,NA,0.380958,0,0.377255,0,0.351969,0,0.456074,0,0.422355,0,0.423507,0,0.402482,0,0.315691,0,0.380879,0,0.315011,0,0.482626,0,NA,NA,-0.007189,0,0.293171,0,0.446748,0,0.406578,0,0.5124,0,0.445049,0,NA,NA,0.278088,0,NA,NA,0.43861,0,0.174859,0,0.422032,0,0.135361,0,0.387716,0,0.362391,0,0.243098,0,0.395262,0,0.371122,0,0.100028,0,0.457256,0,0.388506,0,0.397237,0,0.400126,0,-0.00761,0,0.462204,0,0.441349,0,0.368067,0,0.41151,0,0.448339,0,0.424013,0,0.344125,0,0.402286,0,0.363485,0,0.393556,0,0.414408,0,0.367122,0,0.424256,0,0.368183,0,0.323617,0,0.473138,0,NA,NA,0.274399,0,0.346733,0,0.014127,0,0.391988,0,0.432326,0,NA,NA,0.425051,0,0.33965,0,0.374904,0,0.387478,0,0.424459,0,0.383794,0,0.393917,0,0.434478,0,NA,NA,0.015231,0,NA,NA,0.342469,0,NA,NA,0.488207,0,0.392974,0,0.372733,0,0.486933,0,NA,NA,0.412279,0,0.387464,0,0.41245,0,0.42448,0,NA,NA,0.406357,0,0.424316,0,0.145976,0
"41",2019-09-01,-0.024167,0,0.410629,0,0.358299,0,0.403292,0,0.361154,0,0.408781,0,0.347626,0,0.526684,0,0.416102,0,0.395445,0,0.412732,0,0.108521,0,0.32756,0,0.354957,0,0.442784,0,0.316827,0,0.39688,0,0.345422,0,0.340403,0,0.341007,0,0.4445,0,0.411041,0,0.407439,0,0.372153,0,0.297636,0,0.365718,0,0.303251,0,0.462572,0,0.443847,0,-0.028566,0,0.281296,0,0.431601,0,0.384615,0,0.495059,0,0.432256,0,0.255159,0,0.24061,0,0.349988,0,0.423795,0,0.135105,0,0.415808,0,0.123189,0,0.365627,0,0.341021,0,0.380766,0,0.370934,0,0.346803,0,0.176027,0,0.406523,0,0.362528,0,0.381225,0,0.377552,0,-0.037002,0,0.445511,0,0.410062,0,0.368466,0,0.39451,0,0.437133,0,0.407068,0,0.320982,0,0.375729,0,0.343969,0,0.37235,0,0.403203,0,0.34677,0,0.395198,0,0.340018,0,0.291362,0,0.445835,0,0.459622,0,0.259021,0,0.326286,0,-0.007997,0,0.370607,0,0.408219,0,0.366318,0,0.395503,0,0.313709,0,0.336354,0,0.380242,0,0.404108,0,0.360222,0,0.368905,0,0.417672,0,0.395131,0,-0.0056,0,0.373646,0,0.32059,0,0.419758,0,0.467778,0,0.365672,0,0.362506,0,0.471823,0,0.415017,0,0.399712,0,0.368404,0,0.383732,0,0.396131,0,0.473638,0,0.386191,0,0.415644,0,0.40182,0
"42",2019-09-11,-0.014835,0,0.395094,0,0.361176,0,0.398232,0,0.359481,0,0.427488,0,0.340733,0,0.525243,0,0.418508,0,0.393722,0,0.402755,0,0.115904,0,0.326874,0,0.343129,0,0.439119,0,0.33148,0,0.395795,0,0.336669,0,0.330056,0,0.346261,0,0.442651,0,0.408143,0,0.40754,0,0.363625,0,0.288676,0,0.349327,0,0.275947,0,0.460317,0,0.439547,0,-0.020231,0,0.271545,0,0.429727,0,0.362689,0,0.489722,0,0.420821,0,0.231679,0,0.244251,0,0.341316,0,0.395629,0,0.142943,0,0.41346,0,0.122473,0,0.353514,0,0.335107,0,0.368086,0,0.361522,0,0.332391,0,0.166412,0,0.382409,0,0.350631,0,0.375232,0,0.373005,0,-0.024888,0,0.447482,0,0.398559,0,0.358416,0,0.383947,0,0.437731,0,0.393963,0,0.318267,0,0.358226,0,0.33665,0,0.361717,0,0.407256,0,0.341605,0,0.378649,0,0.335125,0,0.305951,0,0.400032,0,0.453775,0,0.254721,0,0.308546,0,0.003468,0,0.36659,0,0.394342,0,0.355598,0,0.384727,0,0.310162,0,0.323459,0,0.370938,0,0.397742,0,0.352975,0,0.361939,0,0.412654,0,0.39061,0,0.002755,0,0.389132,0,0.307752,0,0.410279,0,0.46093,0,0.361212,0,0.364924,0,0.462328,0,0.416,0,0.405786,0,0.356736,0,0.378769,0,0.386319,0,0.468847,0,0.373576,0,0.407496,0,0.393402,0
