"","date","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA"
"27",2019-05-24,-0.008485,0,0.515092,0,0.456036,0,0.470843,0,0.495508,0,0.458093,0,0.471663,0,0.642306,0,0.477867,0,0.48405,0,0.480595,0,0.155132,0,0.431585,0,0.497268,0,0.535772,0,0.392717,0,0.45299,0,0.465611,0,0.482334,0,0.475914,0,0.529552,0,0.468498,0,0.480615,0,0.471628,0,0.458088,0,0.421941,0,0.459173,0,0.541812,0,0.517094,0,-0.013258,0,0.44009,0,0.523066,0,0.52278,0,0.595886,0,0.509505,0,0.319392,0,0.368802,0,0.527455,0,0.531084,0,0.206505,0,0.491239,0,0.122792,0,0.500544,0,0.484283,0,0.484968,0,0.454201,0,0.468956,0,0.18506,0,0.625983,0,0.449424,0,0.491776,0,0.492828,0,-0.019212,0,0.641313,0,0.50264,0,0.428454,0,0.464061,0,0.497576,0,0.50333,0,0.437757,0,0.501275,0,0.484733,0,0.450273,0,0.455666,0,0.489625,0,0.516921,0,0.467181,0,0.361108,0,0.530045,0,0.533315,0,0.390172,0,0.516256,0,0.014821,0,0.481654,0,0.504061,0,0.477678,0,0.487062,0,0.434107,0,0.524351,0,0.474929,0,0.501343,0,0.478943,0,0.466928,0,0.509021,0,0.501692,0,0.003138,0,0.513848,0,0.472875,0,0.500797,0,0.54491,0,0.510838,0,0.428361,0,0.528895,0,0.452155,0,0.463208,0,0.494939,0,0.530746,0,0.494044,0,0.558604,0,0.490003,0,0.501637,0,0.498301,0
"28",2019-06-03,-0.007224,0,0.490983,0,0.384262,0,0.462639,0,0.38537,0,NA,NA,0.507392,0,NA,NA,NA,NA,0.466988,0,0.513977,0,NA,NA,0.45718,0,0.495347,0,0.319195,0,0.404556,0,0.468292,0,NA,NA,0.520163,0,0.454545,0,0.452332,0,0.390288,0,0.557758,0,NA,NA,0.435661,0,NA,NA,0.438011,0,NA,NA,NA,NA,-0.016631,0,0.416214,0,NA,NA,0.513447,0,0.596724,0,0.516546,0,0.297933,0,NA,NA,0.513259,0,0.525504,0,0.210221,0,0.491712,0,0.153525,0,0.497657,0,0.456842,0,0.386665,0,0.506085,0,0.315399,0,0.184097,0,0.610342,0,NA,NA,0.47461,0,0.501428,0,-0.012993,0,0.639314,0,0.544053,0,0.416944,0,0.49516,0,0.507559,0,0.498353,0,0.366256,0,0.492048,0,0.436955,0,0.492401,0,0.268904,0,0.470578,0,0.500545,0,0.505883,0,0.364765,0,NA,NA,0.555808,0,NA,NA,0.487107,0,0.015048,0,0.473752,0,0.361556,0,0.447074,0,0.464769,0,0.339931,0,0.511521,0,0.463113,0,0.4878,0,0.475267,0,0.456972,0,0.497862,0,0.51727,0,0.011985,0,0.505424,0,0.449081,0,0.499725,0,0.611,0,0.516759,0,0.422934,0,NA,NA,0.46633,0,0.53467,0,0.482885,0,0.513758,0,0.454349,0,NA,NA,0.489326,0,0.266782,0,0.51791,0
"29",2019-06-08,-0.008825,0,NA,NA,0.437738,0,NA,NA,0.472511,0,NA,NA,0.489848,0,0.640306,0,NA,NA,NA,NA,0.498987,0,NA,NA,0.431208,0,0.491344,0,NA,NA,0.392654,0,0.463555,0,NA,NA,0.475351,0,NA,NA,NA,NA,NA,NA,0.438747,0,0.485246,0,NA,NA,0.410799,0,NA,NA,NA,NA,0.535828,0,-0.022619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137619,0,0.4838,0,0.35932,0,0.474131,0,NA,NA,NA,NA,NA,NA,NA,NA,0.485562,0,NA,NA,NA,NA,NA,NA,NA,NA,0.531936,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419997,0,0.48096,0,NA,NA,NA,NA,0.442296,0,0.342136,0,0.546438,0,0.539436,0,NA,NA,NA,NA,NA,NA,NA,NA,0.49336,0,NA,NA,0.487198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507126,0,0.470525,0,0.007899,0,NA,NA,NA,NA,NA,NA,NA,NA,0.506086,0,NA,NA,0.541632,0,0.484623,0,0.496047,0,0.480711,0,NA,NA,NA,NA,0.59042,0,0.470575,0,0.439597,0,0.478945,0
"30",2019-06-13,0.060686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230758,0,NA,NA,0.512885,0,NA,NA,NA,NA,NA,NA,NA,NA,0.502396,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071678,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118758,0,NA,NA,NA,NA,0.520767,0,0.491461,0,NA,NA,NA,NA,0.485899,0,0.202538,0,NA,NA,NA,NA,0.366273,0,NA,NA,-0.02755,0,NA,NA,NA,NA,NA,NA,NA,NA,0.571089,0,0.522311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374193,0,NA,NA,0.596006,0,NA,NA,0.521887,0,0.030048,0,NA,NA,0.561469,0,NA,NA,0.268452,0,NA,NA,0.570234,0,NA,NA,NA,NA,0.270141,0,NA,NA,0.336015,0,NA,NA,0.001924,0,NA,NA,NA,NA,0.499449,0,NA,NA,NA,NA,NA,NA,NA,NA,0.266927,0,NA,NA,0.515177,0,NA,NA,NA,NA,NA,NA,0.359087,0,NA,NA,NA,NA
"31",2019-06-23,NA,NA,0.342789,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244065,0,NA,NA,NA,NA,NA,NA,0.461729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250487,0,NA,NA,0.262107,0,NA,NA,0.418139,0,0.3812,0,NA,NA,0.4136,0,NA,NA,NA,NA,0.466205,0,NA,NA,NA,NA,0.17696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461566,0,NA,NA,0.447353,0,NA,NA,NA,NA,0.446661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2019-06-28,NA,NA,0.494194,0,NA,NA,0.463858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533634,0,NA,NA,0.168953,0,NA,NA,0.536277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436105,0,NA,NA,NA,NA,NA,NA,0.410776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447639,0,NA,NA,NA,NA,NA,NA,0.213768,0,0.577996,0,NA,NA,NA,NA,0.527914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378383,0,NA,NA,NA,NA,NA,NA,NA,NA,0.003375,0,NA,NA,NA,NA,0.470615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056307,0,NA,NA,NA,NA,0.528647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2019-07-08,-0.010609,0,0.475935,0,0.420472,0,0.444051,0,0.437586,0,0.436821,0,0.426554,0,0.599133,0,0.454748,0,0.452663,0,0.471134,0,0.14462,0,0.388868,0,0.452618,0,0.515389,0,0.364399,0,0.430466,0,0.423832,0,0.430656,0,0.428239,0,0.499708,0,0.449869,0,0.456942,0,0.440111,0,0.387582,0,0.404939,0,0.402638,0,0.523129,0,0.496087,0,-0.013713,0,0.369999,0,0.488528,0,0.471104,0,0.555218,0,0.483693,0,0.26277,0,0.302878,0,0.467385,0,0.500274,0,0.191729,0,0.461443,0,0.120129,0,0.44766,0,0.41591,0,0.437576,0,0.426191,0,0.423111,0,0.173722,0,0.550864,0,0.420869,0,0.452684,0,0.457258,0,-0.020778,0,0.539481,0,0.470644,0,0.374942,0,0.440968,0,0.480953,0,0.465789,0,0.398816,0,0.463761,0,0.42848,0,0.416444,0,0.425789,0,0.434114,0,0.47008,0,0.414596,0,0.339768,0,0.505114,0,0.507363,0,0.295282,0,0.437366,0,0.004381,0,0.442317,0,0.484293,0,0.444047,0,0.463959,0,0.393231,0,0.450377,0,0.442219,0,0.465172,0,0.440452,0,0.437754,0,0.480086,0,0.460632,0,0.01029,0,0.464636,0,0.41826,0,0.475171,0,0.531741,0,0.465218,0,0.399696,0,0.516435,0,0.437777,0,0.43381,0,0.4383,0,0.484237,0,0.473104,0,0.532425,0,0.450853,0,0.472166,0,0.464467,0
"34",2019-07-13,-0.014255,0,0.473085,0,0.414373,0,0.440454,0,0.434239,0,0.427753,0,0.422028,0,0.597866,0,0.453873,0,0.446622,0,0.468883,0,0.123795,0,0.383725,0,0.440599,0,0.50839,0,0.360338,0,0.425236,0,0.421349,0,0.425313,0,0.419844,0,0.499861,0,0.446692,0,0.457555,0,0.440809,0,0.379152,0,0.39995,0,0.389635,0,0.524307,0,0.493356,0,-0.017435,0,0.359327,0,0.488442,0,0.470712,0,0.548856,0,0.4779,0,0.251639,0,0.259698,0,0.450826,0,0.496719,0,0.184377,0,0.456964,0,0.113402,0,0.442652,0,0.41027,0,0.434086,0,0.425527,0,0.416152,0,0.157168,0,0.542313,0,0.419045,0,0.450146,0,0.453878,0,-0.023422,0,0.526861,0,0.469023,0,0.381059,0,0.43826,0,0.475708,0,0.462452,0,0.392059,0,0.458069,0,0.419697,0,0.417,0,0.428453,0,0.427518,0,0.463662,0,0.41242,0,0.329857,0,0.5,0,0.506937,0,0.285412,0,0.424349,0,-0.002899,0,0.437701,0,0.481854,0,0.4407,0,0.459223,0,0.385905,0,0.444625,0,0.43635,0,0.462462,0,0.433031,0,0.430474,0,0.475708,0,0.456292,0,0.002584,0,0.459088,0,0.413641,0,0.472187,0,0.528665,0,0.457646,0,0.396322,0,0.515694,0,0.438973,0,0.435781,0,0.435432,0,0.477034,0,0.47144,0,0.532656,0,0.448723,0,0.466966,0,0.463934,0
"35",2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-07-28,-0.015115,0,0.455527,0,0.402086,0,0.428953,0,0.417866,0,0.411494,0,0.401029,0,0.564699,0,0.442736,0,0.434668,0,0.454986,0,0.118059,0,0.36707,0,0.41351,0,0.493664,0,0.335057,0,0.418592,0,0.396711,0,0.401218,0,0.400033,0,0.479495,0,0.438393,0,0.444327,0,0.421981,0,0.352857,0,0.391194,0,0.359836,0,0.509923,0,0.481347,0,-0.020655,0,0.330075,0,0.474894,0,0.443542,0,0.533861,0,0.463333,0,0.235855,0,0.239621,0,0.410679,0,0.481538,0,0.170582,0,0.445794,0,0.119799,0,0.415572,0,0.3889,0,0.414976,0,0.410354,0,0.393307,0,0.158504,0,0.503827,0,0.402197,0,0.429891,0,0.428981,0,-0.021958,0,0.492549,0,0.452849,0,0.376486,0,0.425971,0,0.463651,0,0.446464,0,0.368873,0,0.44041,0,0.393404,0,0.404985,0,0.42328,0,0.397808,0,0.441112,0,0.394385,0,0.314267,0,0.481518,0,0.490802,0,0.261825,0,0.393162,0,-0.017903,0,0.42073,0,0.461183,0,0.418135,0,0.443656,0,0.363692,0,0.410034,0,0.416204,0,0.446677,0,0.414011,0,0.415749,0,0.457971,0,0.441362,0,0.003837,0,0.422843,0,0.385844,0,0.458578,0,0.511585,0,0.428485,0,0.385715,0,0.502313,0,0.433751,0,0.424353,0,0.413151,0,0.452232,0,0.451671,0,0.516861,0,0.429463,0,0.450622,0,0.448389,0
"38",2019-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500208,0,NA,NA,NA,NA,NA,NA,0.543492,0,NA,NA,0.455099,0,0.206577,0,NA,NA,0.37012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184799,0,NA,NA,NA,NA,0.357268,0,0.425236,0,NA,NA,NA,NA,0.194934,0,NA,NA,NA,NA,NA,NA,NA,NA,0.420016,0,-0.023702,0,NA,NA,0.525561,0,NA,NA,NA,NA,NA,NA,0.356523,0,0.409466,0,NA,NA,0.387336,0,NA,NA,0.468494,0,NA,NA,NA,NA,0.498712,0,NA,NA,NA,NA,NA,NA,0.319423,0,NA,NA,-0.010998,0,NA,NA,0.533124,0,NA,NA,NA,NA,0.295704,0,0.479183,0,NA,NA,NA,NA,0.466512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488736,0,NA,NA,NA,NA,NA,NA,NA,NA,0.164035,0,NA,NA,NA,NA,0.59511,0,NA,NA,NA,NA,NA,NA
"39",2019-08-12,NA,NA,NA,NA,NA,NA,0.132479,0,NA,NA,NA,NA,NA,NA,NA,NA,0.503445,0,NA,NA,NA,NA,NA,NA,NA,NA,0.476644,0,0.542879,0,NA,NA,NA,NA,NA,NA,0.138301,0,NA,NA,NA,NA,NA,NA,NA,NA,0.100236,0,0.421327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457932,0,NA,NA,0.394973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498274,0,-0.004121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2019-08-17,0.000507,0,0.444805,0,0.40026,0,0.43309,0,NA,NA,0.289078,0,NA,NA,0.581973,0,0.450825,0,0.431314,0,0.461845,0,0.146744,0,0.225,0,0.411417,0,0.497161,0,0.353743,0,NA,NA,0.401789,0,0.396931,0,0.374292,0,0.485311,0,0.449209,0,0.451076,0,0.423804,0,0.335155,0,0.400536,0,0.331218,0,0.515362,0,NA,NA,-0.007879,0,0.310434,0,0.472655,0,0.431325,0,0.541346,0,0.472542,0,NA,NA,0.284828,0,NA,NA,0.468025,0,0.180218,0,0.451504,0,0.149562,0,0.407671,0,0.378096,0,0.376198,0,0.415976,0,0.389548,0,0.107488,0,0.477123,0,0.40869,0,0.42397,0,0.422721,0,-0.008069,0,0.483185,0,0.46746,0,0.395301,0,0.437714,0,0.47558,0,0.450807,0,0.361004,0,0.41913,0,0.379313,0,0.420605,0,0.441884,0,0.385092,0,0.444444,0,0.390152,0,0.337788,0,0.500156,0,NA,NA,0.26407,0,0.367411,0,0.015388,0,0.409944,0,0.458381,0,NA,NA,0.45059,0,0.357405,0,0.393029,0,0.412807,0,0.447229,0,0.402258,0,0.419081,0,0.463221,0,NA,NA,0.016579,0,NA,NA,0.360384,0,NA,NA,0.518543,0,0.415126,0,0.395335,0,0.520273,0,NA,NA,0.437814,0,0.407072,0,0.437917,0,0.445918,0,NA,NA,0.4286,0,0.448184,0,0.155596,0
"41",2019-09-01,-0.026583,0,0.431072,0,0.375204,0,0.425106,0,0.377184,0,0.433834,0,0.366483,0,0.55337,0,0.441804,0,0.417491,0,0.437022,0,0.117768,0,0.345187,0,0.373182,0,0.470948,0,0.323205,0,0.42104,0,0.364033,0,0.356107,0,0.36331,0,0.466845,0,0.433513,0,0.430079,0,0.395078,0,0.313812,0,0.385581,0,0.320562,0,0.492986,0,0.471176,0,-0.031557,0,0.298287,0,0.457582,0,0.407498,0,0.518931,0,0.455447,0,0.253082,0,0.249894,0,0.371743,0,0.450198,0,0.138793,0,0.440355,0,0.132731,0,0.382216,0,0.353366,0,0.400477,0,0.393231,0,0.364056,0,0.188183,0,0.42239,0,0.381889,0,0.404353,0,0.396058,0,-0.039194,0,0.462318,0,0.43445,0,0.39488,0,0.416347,0,0.462227,0,0.428253,0,0.334835,0,0.389909,0,0.358011,0,0.396766,0,0.427971,0,0.363776,0,0.412484,0,0.358847,0,0.303691,0,0.473108,0,0.488905,0,0.250179,0,0.345924,0,-0.008759,0,0.387446,0,0.431722,0,0.385695,0,0.416549,0,0.328526,0,0.348111,0,0.403433,0,0.424324,0,0.376669,0,0.390695,0,0.440304,0,0.418379,0,-0.006052,0,0.38863,0,0.337967,0,0.442582,0,0.500694,0,0.382438,0,0.380227,0,0.502474,0,0.438678,0,0.426182,0,0.387941,0,0.407204,0,0.417017,0,0.505148,0,0.4065,0,0.437918,0,0.425269,0
"42",2019-09-11,-0.017192,0,0.428835,0,0.394383,0,0.432048,0,0.387655,0,0.469678,0,0.375357,0,0.570243,0,0.458685,0,0.430727,0,0.442756,0,0.130668,0,0.355432,0,0.373599,0,0.485056,0,0.354421,0,0.435702,0,0.364959,0,0.354653,0,0.384878,0,0.488739,0,0.444463,0,0.448276,0,0.396735,0,0.320169,0,0.404644,0,0.304964,0,0.505301,0,0.480124,0,-0.023479,0,0.303091,0,0.469318,0,0.398208,0,0.534066,0,0.464017,0,0.240209,0,0.26097,0,0.379931,0,0.440385,0,0.152359,0,0.457684,0,0.137575,0,0.380673,0,0.35885,0,0.397152,0,0.396483,0,0.358256,0,0.185255,0,0.408058,0,0.38214,0,0.414419,0,0.404761,0,-0.027606,0,0.486359,0,0.436627,0,0.400242,0,0.422334,0,0.480021,0,0.427338,0,0.342094,0,0.382708,0,0.361538,0,0.400229,0,0.449833,0,0.374337,0,0.4109,0,0.366992,0,0.330592,0,0.436002,0,0.498402,0,0.251869,0,0.338099,0,0.003993,0,0.396269,0,0.43201,0,0.384122,0,0.420234,0,0.3324,0,0.346044,0,0.413005,0,0.436651,0,0.383026,0,0.40088,0,0.459335,0,0.428577,0,0.003157,0,0.420395,0,0.333024,0,0.446527,0,0.507273,0,0.394397,0,0.400976,0,0.509348,0,0.456423,0,0.448578,0,0.388173,0,0.416253,0,0.419701,0,0.51651,0,0.404931,0,0.446969,0,0.432582,0
