"","date","EVI_hectareID_1","EVI_sd_hectareID_1","EVI_hectareID_2","EVI_sd_hectareID_2","EVI_hectareID_3","EVI_sd_hectareID_3","EVI_hectareID_4","EVI_sd_hectareID_4","EVI_hectareID_5","EVI_sd_hectareID_5","EVI_hectareID_6","EVI_sd_hectareID_6","EVI_hectareID_7","EVI_sd_hectareID_7","EVI_hectareID_8","EVI_sd_hectareID_8","EVI_hectareID_9","EVI_sd_hectareID_9","EVI_hectareID_10","EVI_sd_hectareID_10","EVI_hectareID_11","EVI_sd_hectareID_11","EVI_hectareID_12","EVI_sd_hectareID_12","EVI_hectareID_13","EVI_sd_hectareID_13","EVI_hectareID_14","EVI_sd_hectareID_14","EVI_hectareID_15","EVI_sd_hectareID_15","EVI_hectareID_16","EVI_sd_hectareID_16","EVI_hectareID_17","EVI_sd_hectareID_17","EVI_hectareID_18","EVI_sd_hectareID_18","EVI_hectareID_19","EVI_sd_hectareID_19","EVI_hectareID_20","EVI_sd_hectareID_20","EVI_hectareID_21","EVI_sd_hectareID_21","EVI_hectareID_22","EVI_sd_hectareID_22","EVI_hectareID_23","EVI_sd_hectareID_23","EVI_hectareID_24","EVI_sd_hectareID_24","EVI_hectareID_25","EVI_sd_hectareID_25","EVI_hectareID_26","EVI_sd_hectareID_26","EVI_hectareID_27","EVI_sd_hectareID_27","EVI_hectareID_28","EVI_sd_hectareID_28","EVI_hectareID_29","EVI_sd_hectareID_29","EVI_hectareID_30","EVI_sd_hectareID_30","EVI_hectareID_31","EVI_sd_hectareID_31","EVI_hectareID_32","EVI_sd_hectareID_32","EVI_hectareID_33","EVI_sd_hectareID_33","EVI_hectareID_34","EVI_sd_hectareID_34","EVI_hectareID_35","EVI_sd_hectareID_35","EVI_hectareID_36","EVI_sd_hectareID_36","EVI_hectareID_37","EVI_sd_hectareID_37","EVI_hectareID_38","EVI_sd_hectareID_38","EVI_hectareID_39","EVI_sd_hectareID_39","EVI_hectareID_40","EVI_sd_hectareID_40","EVI_hectareID_41","EVI_sd_hectareID_41","EVI_hectareID_42","EVI_sd_hectareID_42","EVI_hectareID_43","EVI_sd_hectareID_43","EVI_hectareID_44","EVI_sd_hectareID_44","EVI_hectareID_45","EVI_sd_hectareID_45","EVI_hectareID_46","EVI_sd_hectareID_46","EVI_hectareID_47","EVI_sd_hectareID_47","EVI_hectareID_48","EVI_sd_hectareID_48","EVI_hectareID_49","EVI_sd_hectareID_49","EVI_hectareID_50","EVI_sd_hectareID_50","EVI_hectareID_51","EVI_sd_hectareID_51","EVI_hectareID_52","EVI_sd_hectareID_52","EVI_hectareID_53","EVI_sd_hectareID_53","EVI_hectareID_54","EVI_sd_hectareID_54","EVI_hectareID_55","EVI_sd_hectareID_55","EVI_hectareID_56","EVI_sd_hectareID_56","EVI_hectareID_57","EVI_sd_hectareID_57","EVI_hectareID_58","EVI_sd_hectareID_58","EVI_hectareID_59","EVI_sd_hectareID_59","EVI_hectareID_60","EVI_sd_hectareID_60","EVI_hectareID_61","EVI_sd_hectareID_61","EVI_hectareID_62","EVI_sd_hectareID_62","EVI_hectareID_63","EVI_sd_hectareID_63","EVI_hectareID_64","EVI_sd_hectareID_64","EVI_hectareID_65","EVI_sd_hectareID_65","EVI_hectareID_66","EVI_sd_hectareID_66","EVI_hectareID_67","EVI_sd_hectareID_67","EVI_hectareID_68","EVI_sd_hectareID_68","EVI_hectareID_69","EVI_sd_hectareID_69","EVI_hectareID_70","EVI_sd_hectareID_70","EVI_hectareID_71","EVI_sd_hectareID_71","EVI_hectareID_72","EVI_sd_hectareID_72","EVI_hectareID_73","EVI_sd_hectareID_73","EVI_hectareID_74","EVI_sd_hectareID_74","EVI_hectareID_75","EVI_sd_hectareID_75","EVI_hectareID_76","EVI_sd_hectareID_76","EVI_hectareID_77","EVI_sd_hectareID_77","EVI_hectareID_78","EVI_sd_hectareID_78","EVI_hectareID_79","EVI_sd_hectareID_79","EVI_hectareID_80","EVI_sd_hectareID_80","EVI_hectareID_81","EVI_sd_hectareID_81","EVI_hectareID_82","EVI_sd_hectareID_82","EVI_hectareID_83","EVI_sd_hectareID_83","EVI_hectareID_84","EVI_sd_hectareID_84","EVI_hectareID_85","EVI_sd_hectareID_85","EVI_hectareID_86","EVI_sd_hectareID_86","EVI_hectareID_87","EVI_sd_hectareID_87","EVI_hectareID_88","EVI_sd_hectareID_88","EVI_hectareID_89","EVI_sd_hectareID_89","EVI_hectareID_90","EVI_sd_hectareID_90","EVI_hectareID_91","EVI_sd_hectareID_91","EVI_hectareID_92","EVI_sd_hectareID_92","EVI_hectareID_93","EVI_sd_hectareID_93","EVI_hectareID_94","EVI_sd_hectareID_94","EVI_hectareID_95","EVI_sd_hectareID_95","EVI_hectareID_96","EVI_sd_hectareID_96","EVI_hectareID_97","EVI_sd_hectareID_97","EVI_hectareID_98","EVI_sd_hectareID_98","EVI_hectareID_99","EVI_sd_hectareID_99","EVI_hectareID_100","EVI_sd_hectareID_100","EVI_hectareID_101","EVI_sd_hectareID_101","EVI_hectareID_102","EVI_sd_hectareID_102","EVI_hectareID_103","EVI_sd_hectareID_103","EVI_hectareID_104","EVI_sd_hectareID_104","EVI_hectareID_105","EVI_sd_hectareID_105","EVI_hectareID_106","EVI_sd_hectareID_106","EVI_hectareID_107","EVI_sd_hectareID_107","EVI_hectareID_108","EVI_sd_hectareID_108","EVI_hectareID_109","EVI_sd_hectareID_109","EVI_hectareID_110","EVI_sd_hectareID_110","EVI_hectareID_111","EVI_sd_hectareID_111","EVI_hectareID_112","EVI_sd_hectareID_112","EVI_hectareID_113","EVI_sd_hectareID_113","EVI_hectareID_114","EVI_sd_hectareID_114","EVI_hectareID_115","EVI_sd_hectareID_115","EVI_hectareID_116","EVI_sd_hectareID_116","EVI_hectareID_117","EVI_sd_hectareID_117","EVI_hectareID_118","EVI_sd_hectareID_118","EVI_hectareID_119","EVI_sd_hectareID_119","EVI_hectareID_120","EVI_sd_hectareID_120","EVI_hectareID_121","EVI_sd_hectareID_121","EVI_hectareID_122","EVI_sd_hectareID_122","EVI_hectareID_123","EVI_sd_hectareID_123","EVI_hectareID_124","EVI_sd_hectareID_124","EVI_hectareID_125","EVI_sd_hectareID_125","EVI_hectareID_126","EVI_sd_hectareID_126","EVI_hectareID_127","EVI_sd_hectareID_127","EVI_hectareID_128","EVI_sd_hectareID_128","EVI_hectareID_129","EVI_sd_hectareID_129"
"23",2019-06-05,0.497133,0,0.296342,0,0.490595,0,0.554953,0,0.506177,0,0.527735,0,0.56587,0,0.478853,0,0.530576,0,0.497907,0,0.495976,0,0.506288,0,0.478512,0,0.511286,0,0.462528,0,0.459066,0,0.51314,0,0.501136,0,0.516804,0,0.535679,0,0.483152,0,0.496228,0,0.504483,0,0.514889,0,0.499591,0,0.512709,0,0.490153,0,0.477165,0,0.503529,0,0.540583,0,0.522982,0,0.514107,0,0.508709,0,0.52732,0,0.515619,0,0.49608,0,0.486462,0,0.51244,0,0.525665,0,0.517282,0,0.477786,0,0.487135,0,0.530925,0,0.528895,0,0.533589,0,0.516069,0,0.575372,0,0.523293,0,0.50706,0,0.585529,0,0.495791,0,0.589809,0,0.476726,0,0.491496,0,0.525833,0,0.58118,0,0.575056,0,0.501383,0,0.58573,0,0.571726,0,0.51937,0,0.635744,0,0.521376,0,0.538468,0,0.496179,0,0.503252,0,0.505381,0,0.509923,0,0.494751,0,0.528533,0,0.493392,0,0.504563,0,0.559335,0,0.505166,0,0.537533,0,0.491026,0,0.548918,0,0.494629,0,0.529822,0,0.504713,0,0.483842,0,0.562751,0,0.482574,0,0.49974,0,0.492201,0,0.517057,0,0.507295,0,0.502092,0,0.483033,0,0.489837,0,0.602342,0,0.499562,0,0.498911,0,0.502994,0,0.580273,0,0.53582,0,0.496419,0,0.503495,0,0.506462,0,NA,NA,0.492309,0,0.534217,0,0.516334,0,0.481855,0,0.601151,0,0.516956,0,0.501125,0,0.489354,0,0.523531,0,0.495962,0,0.495841,0,0.511982,0,0.517413,0,0.521002,0,0.602461,0,0.52155,0,0.524839,0,0.578886,0,0.549666,0,0.506445,0,0.506732,0,0.481142,0,0.485976,0,0.56904,0,0.501091,0,0.513493,0,0.535276,0,0.48777,0,0.549539,0
"24",2019-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541223,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469869,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2019-06-20,0.486534,0,0.308776,0,0.481874,0,0.554271,0,0.494339,0,0.519778,0,0.558343,0,0.473103,0,0.516151,0,0.48839,0,0.501801,0,0.493157,0,0.468394,0,0.502609,0,0.453062,0,0.44648,0,0.50361,0,0.491212,0,0.500799,0,0.51876,0,0.475427,0,0.490192,0,0.49996,0,0.502882,0,0.48697,0,0.50641,0,0.478558,0,0.467231,0,0.502992,0,0.525369,0,0.518745,0,0.508774,0,0.496662,0,0.516502,0,0.515908,0,0.493249,0,0.472059,0,0.508492,0,0.522567,0,0.51535,0,0.473843,0,0.48393,0,0.521343,0,0.52725,0,0.532463,0,0.51299,0,0.552984,0,0.506906,0,0.504345,0,0.575136,0,0.484487,0,0.528968,0,0.46814,0,0.487231,0,0.504914,0,0.576817,0,0.559444,0,0.490654,0,0.557839,0,0.548413,0,0.516463,0,0.618762,0,0.51757,0,0.52641,0,0.492132,0,0.507161,0,0.497061,0,0.505604,0,0.487324,0,0.519037,0,0.490831,0,0.496934,0,0.547388,0,0.49538,0,0.532177,0,0.483884,0,0.546318,0,0.490872,0,0.515441,0,0.501841,0,0.478803,0,0.56237,0,0.477286,0,0.493502,0,0.486289,0,0.508522,0,0.507048,0,0.500838,0,0.482721,0,0.472684,0,0.574945,0,0.491461,0,0.499432,0,0.492326,0,0.562984,0,0.529592,0,0.494128,0,0.496533,0,0.497392,0,0.496273,0,0.490533,0,0.518164,0,0.505368,0,0.472689,0,0.5826,0,0.505096,0,0.48896,0,0.488498,0,0.521225,0,0.489949,0,0.493353,0,0.503873,0,0.515798,0,0.521924,0,0.576264,0,0.510089,0,0.502679,0,0.563503,0,0.536804,0,0.499049,0,0.495565,0,0.467328,0,0.478447,0,0.540467,0,0.489013,0,0.507153,0,0.517117,0,0.478241,0,0.540026,0
"26",2019-06-25,NA,NA,0.323046,0,NA,NA,NA,NA,NA,NA,NA,NA,0.692178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217961,0,NA,NA,0.282877,0,0.432829,0,0.402947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27851,0,NA,NA,NA,NA,0.554599,0,NA,NA,NA,NA,0.638959,0,0.354967,0,NA,NA,0.53891,0,0.524485,0,NA,NA,NA,NA,NA,NA,NA,NA,0.550174,0,0.428845,0,0.526226,0,0.538454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497721,0,NA,NA,0.574836,0,0.59375,0,NA,NA,NA,NA,NA,NA,0.522947,0,0.640578,0,0.532798,0,NA,NA,NA,NA,0.253801,0,NA,NA,NA,NA,NA,NA,0.505034,0,0.450171,0,0.450953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309022,0,NA,NA,NA,NA,0.286565,0,NA,NA,NA,NA,NA,NA,NA,NA,0.402164,0,0.49525,0,NA,NA,NA,NA,0.281195,0,0.517422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360171,0,NA,NA,NA,NA,NA,NA,0.578213,0,NA,NA,NA,NA,0.504672,0,0.537001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2019-07-05,0.467467,0,0.31222,0,0.450083,0,0.530133,0,0.469706,0,0.495835,0,0.538426,0,0.452705,0,0.492972,0,0.468907,0,0.481809,0,0.466084,0,0.441422,0,0.480912,0,0.431739,0,0.418115,0,0.483417,0,0.47782,0,0.478784,0,0.491422,0,0.451057,0,0.474727,0,0.477334,0,0.478071,0,0.475833,0,0.484967,0,0.459583,0,0.446929,0,0.474074,0,0.516066,0,0.49663,0,0.487911,0,0.475673,0,0.493014,0,0.493527,0,0.480788,0,0.453936,0,0.487771,0,NA,NA,0.489969,0,0.453126,0,0.460497,0,0.505708,0,0.510823,0,0.513514,0,0.493713,0,0.522906,0,0.486653,0,0.475799,0,0.549346,0,0.458708,0,0.481966,0,0.447553,0,0.47225,0,0.486061,0,0.542978,0,0.532735,0,0.467793,0,0.525654,0,0.520111,0,0.502291,0,0.587255,0,0.506716,0,0.50337,0,0.467387,0,0.479169,0,0.470939,0,0.481136,0,0.467009,0,0.495572,0,0.473286,0,0.474867,0,0.518692,0,0.46679,0,0.500674,0,0.45132,0,0.512235,0,0.462844,0,0.481604,0,0.484443,0,0.462849,0,0.53253,0,0.478238,0,0.473126,0,0.458708,0,0.483123,0,0.491475,0,0.477027,0,0.462447,0,0.451146,0,0.54298,0,0.476057,0,0.485539,0,0.471425,0,0.533952,0,0.509052,0,0.473415,0,0.475207,0,0.4767,0,0.471463,0,0.45064,0,0.481894,0,0.478642,0,0.451621,0,0.534429,0,0.4779,0,0.464848,0,0.464483,0,0.505298,0,0.457015,0,0.468575,0,0.480931,0,0.490858,0,0.496803,0,0.550105,0,0.482996,0,0.478005,0,0.537208,0,0.506184,0,0.476715,0,0.467013,0,0.450171,0,0.456464,0,0.500581,0,0.467934,0,0.484014,0,0.493854,0,0.460064,0,0.516989,0
"28",2019-07-15,0.462238,0,0.323181,0,0.472139,0,0.533532,0,0.475153,0,0.498246,0,0.54023,0,0.464468,0,0.500765,0,0.479876,0,0.485734,0,0.480796,0,0.457897,0,0.481577,0,0.439067,0,0.422656,0,0.491665,0,0.482643,0,0.488898,0,0.495022,0,0.45912,0,0.476968,0,0.481153,0,0.484259,0,0.471758,0,0.493558,0,0.46231,0,0.457854,0,0.486993,0,0.511536,0,0.491287,0,0.492455,0,0.476765,0,0.494773,0,0.500467,0,0.484138,0,0.459951,0,0.492402,0,0.504158,0,0.496448,0,0.458663,0,0.47378,0,0.508912,0,0.521297,0,0.506586,0,0.49087,0,0.518501,0,0.492916,0,0.485536,0,0.56352,0,0.467947,0,0.482743,0,0.454854,0,0.475815,0,0.491742,0,0.548986,0,0.534403,0,0.47537,0,0.531038,0,0.52072,0,0.51079,0,0.58501,0,0.502849,0,0.503184,0,0.479784,0,0.49013,0,0.483535,0,0.484839,0,0.471709,0,0.504271,0,0.477964,0,0.484953,0,0.528165,0,0.472712,0,0.513837,0,0.461618,0,0.526153,0,0.473589,0,0.475879,0,0.493922,0,0.469663,0,0.538426,0,0.472203,0,0.4748,0,0.469408,0,0.491726,0,0.492519,0,0.481486,0,0.468789,0,0.456373,0,0.532348,0,0.491482,0,0.491376,0,0.477514,0,0.530178,0,0.508511,0,0.479762,0,0.473506,0,0.479779,0,0.477538,0,0.472001,0,0.494045,0,0.475984,0,0.450881,0,0.532943,0,0.481419,0,0.476275,0,0.471829,0,0.517073,0,0.472103,0,0.475386,0,0.484748,0,0.49767,0,0.50562,0,0.545831,0,0.484722,0,0.485964,0,0.527466,0,0.501482,0,0.488446,0,0.465704,0,0.451676,0,0.459411,0,0.51226,0,0.474429,0,0.48382,0,0.495379,0,0.457759,0,0.514124,0
"29",2019-07-20,NA,NA,NA,NA,0.524496,0,0.604628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465487,0,NA,NA,0.491862,0,NA,NA,0.513005,0,NA,NA,0.414269,0,NA,NA,NA,NA,NA,NA,NA,NA,0.519973,0,0.503345,0,NA,NA,NA,NA,0.581933,0,NA,NA,NA,NA,NA,NA,0.551857,0,0.556149,0,0.567748,0,NA,NA,NA,NA,0.298357,0,NA,NA,0.482416,0,0.525382,0,0.559278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545825,0,0.523817,0,0.612861,0,NA,NA,NA,NA,0.600394,0,0.437443,0,0.590262,0,NA,NA,0.594491,0,NA,NA,NA,NA,NA,NA,0.525498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534782,0,0.537305,0,0.587458,0,NA,NA,0.532623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516823,0,0.621654,0,NA,NA,0.514866,0,NA,NA,NA,NA,NA,NA,NA,NA,0.449917,0,0.525804,0,NA,NA,0.493451,0,NA,NA,0.631452,0,NA,NA,0.517913,0,NA,NA,0.438616,0,0.346844,0,NA,NA,NA,NA,NA,NA,NA,NA,0.533267,0,NA,NA,NA,NA,0.295984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518703,0,0.549069,0,0.555648,0,NA,NA,NA,NA,NA,NA,NA,NA,0.563334,0,NA,NA,0.220659,0,NA,NA,0.516967,0,NA,NA,NA,NA,0.559285,0,NA,NA,NA,NA,NA,NA
"30",2019-07-25,NA,NA,0.286858,0,0.517788,0,NA,NA,NA,NA,0.381454,0,0.611952,0,0.500161,0,NA,NA,0.543771,0,0.48701,0,0.293231,0,NA,NA,NA,NA,0.498041,0,NA,NA,0.464839,0,0.553566,0,NA,NA,0.4655,0,0.483386,0,NA,NA,0.595385,0,0.423166,0,NA,NA,0.392937,0,0.432966,0,0.484912,0,0.438416,0,NA,NA,NA,NA,0.340034,0,0.550819,0,0.49407,0,0.391534,0,0.448079,0,NA,NA,NA,NA,NA,NA,0.535601,0,0.390572,0,0.511784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435036,0,NA,NA,NA,NA,NA,NA,0.534626,0,0.357701,0,0.400017,0,NA,NA,NA,NA,0.538037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531987,0,0.523039,0,0.504095,0,0.500142,0,0.524076,0,0.572729,0,NA,NA,NA,NA,NA,NA,0.516453,0,NA,NA,NA,NA,0.374272,0,0.504523,0,NA,NA,0.532021,0,0.490599,0,0.538936,0,0.427878,0,NA,NA,0.517221,0,NA,NA,0.391128,0,0.469438,0,0.412367,0,NA,NA,NA,NA,0.54302,0,0.364306,0,NA,NA,NA,NA,0.534836,0,0.477298,0,NA,NA,NA,NA,0.520704,0,0.52451,0,NA,NA,NA,NA,NA,NA,0.53357,0,NA,NA,0.459343,0,0.299591,0,NA,NA,NA,NA,0.428589,0,NA,NA,0.571165,0,0.281354,0,NA,NA,0.436536,0,0.535772,0,NA,NA,NA,NA,0.546292,0,NA,NA,NA,NA,NA,NA,0.559009,0,NA,NA,NA,NA,NA,NA,NA,NA,0.612315,0
"31",2019-07-30,NA,NA,NA,NA,NA,NA,NA,NA,0.315406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606775,0,NA,NA,0.576372,0,0.450352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560828,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556506,0,NA,NA,NA,NA,NA,NA,NA,NA,0.546865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524402,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595139,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2019-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483337,0,NA,NA,NA,NA,NA,NA,NA,NA,0.424033,0,NA,NA,0.49639,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493758,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485838,0,NA,NA,NA,NA,0.494608,0,NA,NA,NA,NA,NA,NA,0.497226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487077,0,NA,NA,NA,NA,NA,NA,NA,NA,0.496319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2019-08-09,0.508203,0,NA,NA,NA,NA,NA,NA,0.528352,0,NA,NA,NA,NA,NA,NA,0.549195,0,0.531919,0,NA,NA,0.498491,0,0.540299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523904,0,0.526136,0,0.508448,0,NA,NA,NA,NA,0.525036,0,0.518451,0,NA,NA,0.501003,0,NA,NA,0.415322,0,NA,NA,NA,NA,0.57582,0,0.529879,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442754,0,0.52697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364182,0,0.524588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537474,0,NA,NA,NA,NA,NA,NA,0.572459,0,0.567577,0,0.603811,0,NA,NA,0.589505,0,NA,NA,NA,NA,NA,NA,0.542844,0,NA,NA,NA,NA,0.59248,0,NA,NA,NA,NA,NA,NA,0.508403,0,0.590157,0,NA,NA,NA,NA,0.458465,0,NA,NA,0.579216,0,NA,NA,NA,NA,NA,NA,0.518484,0,NA,NA,NA,NA,0.573092,0,NA,NA,NA,NA,NA,NA,0.595872,0,NA,NA,NA,NA,NA,NA,0.584878,0,NA,NA,NA,NA,0.522831,0,0.535856,0,0.51293,0,NA,NA,NA,NA,NA,NA,0.51396,0,NA,NA,0.52316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531586,0,0.516479,0,NA,NA,0.583655,0,0.530602,0,0.521877,0,0.157438,0,0.47714,0,0.554764,0,0.520981,0,NA,NA,0.516885,0,0.500066,0,0.527185,0,NA,NA,0.529768,0,0.502715,0,0.569455,0
"34",2019-08-19,0.455034,0,0.350777,0,0.477532,0,0.541191,0,0.48293,0,0.508327,0,0.541353,0,0.479802,0,0.503215,0,0.498719,0,0.492313,0,0.49953,0,0.475506,0,0.480287,0,0.45519,0,0.414579,0,0.502683,0,0.507914,0,0.502381,0,0.492021,0,0.481253,0,0.480849,0,0.484767,0,0.493241,0,0.47446,0,0.505264,0,0.466613,0,0.47845,0,0.505623,0,0.518833,0,0.489899,0,0.500243,0,0.482287,0,0.494245,0,0.514709,0,0.491958,0,0.477345,0,0.498594,0,0.509829,0,0.510538,0,0.474721,0,0.488557,0,0.521184,0,0.506916,0,0.510981,0,0.489128,0,0.507341,0,0.488129,0,0.504173,0,0.582006,0,0.463487,0,0.463236,0,0.473165,0,0.50247,0,0.496938,0,0.55839,0,0.509575,0,0.48793,0,0.540734,0,0.511729,0,0.517486,0,0.553324,0,0.520833,0,0.510771,0,0.491763,0,0.499163,0,0.497008,0,0.492511,0,0.48775,0,0.512654,0,0.485793,0,0.496032,0,0.537304,0,0.474484,0,0.52215,0,0.472279,0,0.537342,0,0.485188,0,0.465759,0,0.505984,0,0.48313,0,0.552152,0,0.482571,0,0.470751,0,0.485393,0,0.498163,0,0.496487,0,0.492856,0,0.487513,0,0.466924,0,0.506433,0,0.494604,0,0.50549,0,0.488175,0,0.519713,0,0.509047,0,0.484305,0,0.484123,0,0.48009,0,0.490232,0,0.481363,0,0.497367,0,0.466226,0,0.443584,0,0.506519,0,0.489589,0,0.488845,0,0.48785,0,0.523243,0,0.483194,0,0.492032,0,0.498918,0,0.507489,0,0.514157,0,0.520558,0,0.487286,0,0.491021,0,0.509705,0,0.484705,0,0.50344,0,0.456293,0,0.471143,0,0.460597,0,0.517073,0,0.473289,0,0.484739,0,0.493001,0,0.454189,0,0.50759,0
