"","date","EVI2_hectareID_1","EVI2_sd_hectareID_1","EVI2_hectareID_2","EVI2_sd_hectareID_2","EVI2_hectareID_3","EVI2_sd_hectareID_3","EVI2_hectareID_4","EVI2_sd_hectareID_4","EVI2_hectareID_5","EVI2_sd_hectareID_5","EVI2_hectareID_6","EVI2_sd_hectareID_6","EVI2_hectareID_7","EVI2_sd_hectareID_7","EVI2_hectareID_8","EVI2_sd_hectareID_8","EVI2_hectareID_9","EVI2_sd_hectareID_9","EVI2_hectareID_10","EVI2_sd_hectareID_10","EVI2_hectareID_11","EVI2_sd_hectareID_11","EVI2_hectareID_12","EVI2_sd_hectareID_12","EVI2_hectareID_13","EVI2_sd_hectareID_13","EVI2_hectareID_14","EVI2_sd_hectareID_14","EVI2_hectareID_15","EVI2_sd_hectareID_15","EVI2_hectareID_16","EVI2_sd_hectareID_16","EVI2_hectareID_17","EVI2_sd_hectareID_17","EVI2_hectareID_18","EVI2_sd_hectareID_18","EVI2_hectareID_19","EVI2_sd_hectareID_19","EVI2_hectareID_20","EVI2_sd_hectareID_20","EVI2_hectareID_21","EVI2_sd_hectareID_21","EVI2_hectareID_22","EVI2_sd_hectareID_22","EVI2_hectareID_23","EVI2_sd_hectareID_23","EVI2_hectareID_24","EVI2_sd_hectareID_24","EVI2_hectareID_25","EVI2_sd_hectareID_25","EVI2_hectareID_26","EVI2_sd_hectareID_26","EVI2_hectareID_27","EVI2_sd_hectareID_27","EVI2_hectareID_28","EVI2_sd_hectareID_28","EVI2_hectareID_29","EVI2_sd_hectareID_29","EVI2_hectareID_30","EVI2_sd_hectareID_30","EVI2_hectareID_31","EVI2_sd_hectareID_31","EVI2_hectareID_32","EVI2_sd_hectareID_32","EVI2_hectareID_33","EVI2_sd_hectareID_33","EVI2_hectareID_34","EVI2_sd_hectareID_34","EVI2_hectareID_35","EVI2_sd_hectareID_35","EVI2_hectareID_36","EVI2_sd_hectareID_36","EVI2_hectareID_37","EVI2_sd_hectareID_37","EVI2_hectareID_38","EVI2_sd_hectareID_38","EVI2_hectareID_39","EVI2_sd_hectareID_39","EVI2_hectareID_40","EVI2_sd_hectareID_40","EVI2_hectareID_41","EVI2_sd_hectareID_41","EVI2_hectareID_42","EVI2_sd_hectareID_42","EVI2_hectareID_43","EVI2_sd_hectareID_43","EVI2_hectareID_44","EVI2_sd_hectareID_44","EVI2_hectareID_45","EVI2_sd_hectareID_45","EVI2_hectareID_46","EVI2_sd_hectareID_46","EVI2_hectareID_47","EVI2_sd_hectareID_47","EVI2_hectareID_48","EVI2_sd_hectareID_48","EVI2_hectareID_49","EVI2_sd_hectareID_49","EVI2_hectareID_50","EVI2_sd_hectareID_50","EVI2_hectareID_51","EVI2_sd_hectareID_51","EVI2_hectareID_52","EVI2_sd_hectareID_52","EVI2_hectareID_53","EVI2_sd_hectareID_53","EVI2_hectareID_54","EVI2_sd_hectareID_54","EVI2_hectareID_55","EVI2_sd_hectareID_55","EVI2_hectareID_56","EVI2_sd_hectareID_56","EVI2_hectareID_57","EVI2_sd_hectareID_57","EVI2_hectareID_58","EVI2_sd_hectareID_58","EVI2_hectareID_59","EVI2_sd_hectareID_59","EVI2_hectareID_60","EVI2_sd_hectareID_60","EVI2_hectareID_61","EVI2_sd_hectareID_61","EVI2_hectareID_62","EVI2_sd_hectareID_62","EVI2_hectareID_63","EVI2_sd_hectareID_63","EVI2_hectareID_64","EVI2_sd_hectareID_64","EVI2_hectareID_65","EVI2_sd_hectareID_65","EVI2_hectareID_66","EVI2_sd_hectareID_66","EVI2_hectareID_67","EVI2_sd_hectareID_67","EVI2_hectareID_68","EVI2_sd_hectareID_68","EVI2_hectareID_69","EVI2_sd_hectareID_69","EVI2_hectareID_70","EVI2_sd_hectareID_70","EVI2_hectareID_71","EVI2_sd_hectareID_71","EVI2_hectareID_72","EVI2_sd_hectareID_72","EVI2_hectareID_73","EVI2_sd_hectareID_73","EVI2_hectareID_74","EVI2_sd_hectareID_74","EVI2_hectareID_75","EVI2_sd_hectareID_75","EVI2_hectareID_76","EVI2_sd_hectareID_76","EVI2_hectareID_77","EVI2_sd_hectareID_77","EVI2_hectareID_78","EVI2_sd_hectareID_78","EVI2_hectareID_79","EVI2_sd_hectareID_79","EVI2_hectareID_80","EVI2_sd_hectareID_80","EVI2_hectareID_81","EVI2_sd_hectareID_81","EVI2_hectareID_82","EVI2_sd_hectareID_82","EVI2_hectareID_83","EVI2_sd_hectareID_83","EVI2_hectareID_84","EVI2_sd_hectareID_84","EVI2_hectareID_85","EVI2_sd_hectareID_85","EVI2_hectareID_86","EVI2_sd_hectareID_86","EVI2_hectareID_87","EVI2_sd_hectareID_87","EVI2_hectareID_88","EVI2_sd_hectareID_88","EVI2_hectareID_89","EVI2_sd_hectareID_89","EVI2_hectareID_90","EVI2_sd_hectareID_90","EVI2_hectareID_91","EVI2_sd_hectareID_91","EVI2_hectareID_92","EVI2_sd_hectareID_92","EVI2_hectareID_93","EVI2_sd_hectareID_93","EVI2_hectareID_94","EVI2_sd_hectareID_94","EVI2_hectareID_95","EVI2_sd_hectareID_95","EVI2_hectareID_96","EVI2_sd_hectareID_96","EVI2_hectareID_97","EVI2_sd_hectareID_97","EVI2_hectareID_98","EVI2_sd_hectareID_98","EVI2_hectareID_99","EVI2_sd_hectareID_99","EVI2_hectareID_100","EVI2_sd_hectareID_100","EVI2_hectareID_101","EVI2_sd_hectareID_101","EVI2_hectareID_102","EVI2_sd_hectareID_102","EVI2_hectareID_103","EVI2_sd_hectareID_103","EVI2_hectareID_104","EVI2_sd_hectareID_104","EVI2_hectareID_105","EVI2_sd_hectareID_105","EVI2_hectareID_106","EVI2_sd_hectareID_106","EVI2_hectareID_107","EVI2_sd_hectareID_107","EVI2_hectareID_108","EVI2_sd_hectareID_108","EVI2_hectareID_109","EVI2_sd_hectareID_109","EVI2_hectareID_110","EVI2_sd_hectareID_110","EVI2_hectareID_111","EVI2_sd_hectareID_111","EVI2_hectareID_112","EVI2_sd_hectareID_112","EVI2_hectareID_113","EVI2_sd_hectareID_113","EVI2_hectareID_114","EVI2_sd_hectareID_114","EVI2_hectareID_115","EVI2_sd_hectareID_115","EVI2_hectareID_116","EVI2_sd_hectareID_116","EVI2_hectareID_117","EVI2_sd_hectareID_117","EVI2_hectareID_118","EVI2_sd_hectareID_118","EVI2_hectareID_119","EVI2_sd_hectareID_119","EVI2_hectareID_120","EVI2_sd_hectareID_120","EVI2_hectareID_121","EVI2_sd_hectareID_121","EVI2_hectareID_122","EVI2_sd_hectareID_122","EVI2_hectareID_123","EVI2_sd_hectareID_123","EVI2_hectareID_124","EVI2_sd_hectareID_124","EVI2_hectareID_125","EVI2_sd_hectareID_125","EVI2_hectareID_126","EVI2_sd_hectareID_126","EVI2_hectareID_127","EVI2_sd_hectareID_127","EVI2_hectareID_128","EVI2_sd_hectareID_128","EVI2_hectareID_129","EVI2_sd_hectareID_129"
"35",2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475087,0,NA,NA,NA,NA,NA,NA,0.473044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486519,0,NA,NA,0.528295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451961,0,NA,NA,NA,NA,0.356189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519737,0,NA,NA,NA,NA,NA,NA,NA,NA,0.4767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-09-08,NA,NA,NA,NA,NA,NA,NA,NA,0.515031,0,NA,NA,NA,NA,NA,NA,0.525385,0,NA,NA,0.47132,0,0.526829,0,0.495409,0,0.488053,0,NA,NA,NA,NA,NA,NA,0.506927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529681,0,NA,NA,NA,NA,NA,NA,0.519903,0,NA,NA,NA,NA,NA,NA,NA,NA,0.502421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537242,0,NA,NA,0.526752,0,0.497719,0,NA,NA,NA,NA,0.51534,0,NA,NA,NA,NA,NA,NA,0.503067,0,NA,NA,NA,NA,0.462954,0,0.493116,0,NA,NA,NA,NA,0.525839,0,0.500531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120655,0,NA,NA,NA,NA,NA,NA,0.500554,0,NA,NA,NA,NA,0.322043,0,NA,NA,0.4697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514384,0,0.541168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2019-09-13,NA,NA,NA,NA,0.470373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290524,0,0.516803,0,NA,NA,0.44383,0,0.461778,0,NA,NA,NA,NA,NA,NA,0.444604,0,NA,NA,NA,NA,0.492062,0,0.463393,0,0.497056,0,0.494756,0,0.491483,0,NA,NA,NA,NA,0.46704,0,0.285625,0,NA,NA,NA,NA,NA,NA,NA,NA,0.343014,0,0.337895,0,0.24025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467918,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498667,0,NA,NA,0.564367,0,NA,NA,NA,NA,0.541102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485553,0,NA,NA,NA,NA,0.140372,0,NA,NA,0.393812,0,NA,NA,NA,NA,0.356318,0,0.506887,0,NA,NA,0.550198,0,NA,NA,0.477227,0,NA,NA,NA,NA,0.367937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345322,0,NA,NA,NA,NA,0.491437,0,0.494287,0,0.459817,0,0.436802,0,NA,NA,NA,NA,0.501931,0,0.393518,0,0.354149,0,NA,NA,NA,NA,0.498127,0,0.527811,0,0.499348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380167,0,NA,NA,0.48812,0,NA,NA,NA,NA,NA,NA,0.49364,0
"39",2019-10-03,NA,NA,NA,NA,NA,NA,0.560541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504511,0,0.508096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532725,0,NA,NA,0.622834,0,NA,NA,NA,NA,NA,NA,NA,NA,0.526231,0,0.560295,0,NA,NA,NA,NA,NA,NA,NA,NA,0.528135,0,0.468195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5076,0,NA,NA,NA,NA,0.559066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494365,0,NA,NA,NA,NA,NA,NA,0.508206,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520875,0,NA,NA,0.50855,0,NA,NA,NA,NA,0.49234,0,NA,NA,NA,NA,0.544019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485832,0,NA,NA,NA,NA,NA,NA
"40",2019-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514872,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493255,0,NA,NA,NA,NA,NA,NA,NA,NA,0.422105,0,NA,NA,NA,NA,NA,NA,NA,NA,0.491226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2019-10-18,NA,NA,NA,NA,NA,NA,NA,NA,0.52525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499101,0,0.473003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554354,0,NA,NA,0.518767,0,NA,NA,NA,NA,0.516839,0,NA,NA,NA,NA,NA,NA,0.492661,0,NA,NA,0.537897,0,0.525016,0,NA,NA,NA,NA,0.528577,0,NA,NA,NA,NA,NA,NA,0.486026,0,0.503311,0,NA,NA,NA,NA,NA,NA,NA,NA,0.518818,0,NA,NA,0.596306,0,NA,NA,NA,NA,0.527838,0,0.189002,0,NA,NA,NA,NA,NA,NA,0.528064,0,NA,NA,0.524423,0,NA,NA,NA,NA,0.511622,0,NA,NA,NA,NA,0.526572,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514273,0,NA,NA,0.500149,0,NA,NA,0.523425,0,0.501021,0,0.565757,0,NA,NA,0.51279,0,NA,NA,NA,NA,0.504809,0,NA,NA,NA,NA,NA,NA,0.544485,0,NA,NA,NA,NA,0.50569,0,0.486791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541183,0,NA,NA,NA,NA,NA,NA,NA,NA,0.484171,0,0.518391,0,NA,NA,NA,NA,NA,NA,0.487266,0,NA,NA
"42",2019-10-28,NA,NA,0.301684,0,NA,NA,NA,NA,NA,NA,0.552515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548547,0,0.530601,0,NA,NA,NA,NA,0.445102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527212,0,NA,NA,NA,NA,NA,NA,0.522334,0,NA,NA,0.574111,0,NA,NA,0.521679,0,NA,NA,NA,NA,NA,NA,0.512764,0,NA,NA,NA,NA,NA,NA,0.559721,0,0.513395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535899,0,0.555626,0,NA,NA,0.587563,0,NA,NA,NA,NA,NA,NA,NA,NA,0.570593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2019-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536245,0,NA,NA,NA,NA,NA,NA,NA,NA,0.468932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504305,0,NA,NA,0.509623,0,NA,NA,NA,NA,NA,NA,NA,NA,0.425793,0,0.437037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513435,0,0.503256,0,NA,NA,0.50125,0,0.434916,0,0.478938,0,NA,NA,NA,NA,NA,NA,0.492772,0,NA,NA,NA,NA,NA,NA,0.665208,0,NA,NA,0.531237,0,NA,NA,0.532269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512727,0,0.50977,0,0.509198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558918,0,NA,NA,0.49316,0,NA,NA,0.44991,0,NA,NA,NA,NA,0.476781,0,0.4164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508838,0,NA,NA,NA,NA,0.442205,0,NA,NA,NA,NA,NA,NA,0.50474,0,0.531189,0,NA,NA,NA,NA,0.519963,0,NA,NA,NA,NA,0.44086,0,NA,NA,NA,NA,NA,NA,0.507203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501398,0,NA,NA,0.507531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491928,0,NA,NA,NA,NA,NA,NA,0.497291,0,NA,NA,0.481195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427427,0,NA,NA,NA,NA,NA,NA,NA,NA,0.537507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483834,0,0.473554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.510193,0,NA,NA,NA,NA,0.467601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0,NA,NA,NA,NA,0.498193,0,NA,NA,0.496521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517046,0
"45",2019-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561957,0,NA,NA,0.568585,0,NA,NA,0.705807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2019-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51785,0,NA,NA,0.505658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610802,0,NA,NA,NA,NA,NA,NA,NA,NA,0.664934,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610215,0,NA,NA,NA,NA,NA,NA,0.410407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577695,0,NA,NA,NA,NA,NA,NA,NA,NA,0.556284,0,NA,NA,NA,NA,NA,NA,NA,NA,0.55468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51415,0,0.585253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583405,0,0.590576,0,NA,NA,NA,NA,NA,NA,0.605436,0,0.613576,0,NA,NA,NA,NA
"47",2019-12-17,0.590125,0,NA,NA,NA,NA,0.652243,0,NA,NA,NA,NA,0.663557,0,NA,NA,NA,NA,NA,NA,0.589465,0,0.256168,0,NA,NA,NA,NA,0.558837,0,NA,NA,NA,NA,NA,NA,0.573638,0,0.60511,0,NA,NA,NA,NA,NA,NA,0.616811,0,0.571536,0,0.606143,0,NA,NA,0.368483,0,0.552356,0,0.339759,0,NA,NA,NA,NA,NA,NA,0.496046,0,0.568293,0,NA,NA,NA,NA,0.609244,0,NA,NA,NA,NA,0.548365,0,NA,NA,0.606208,0,0.553994,0,NA,NA,0.380871,0,0.575301,0,0.620842,0,NA,NA,0.622259,0,NA,NA,NA,NA,NA,NA,0.56681,0,NA,NA,0.62007,0,NA,NA,NA,NA,NA,NA,0.633912,0,0.584218,0,NA,NA,0.579358,0,NA,NA,0.542558,0,NA,NA,0.57209,0,NA,NA,NA,NA,NA,NA,0.585598,0,NA,NA,NA,NA,0.14373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486541,0,NA,NA,NA,NA,NA,NA,0.597565,0,NA,NA,0.591715,0,NA,NA,0.583076,0,NA,NA,0.661761,0,NA,NA,0.592024,0,0.632304,0,0.629728,0,NA,NA,0.609638,0,NA,NA,NA,NA,0.582794,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535577,0,NA,NA,0.610106,0,NA,NA,NA,NA,0.60968,0,NA,NA,0.588393,0,NA,NA,NA,NA,NA,NA,0.606361,0,0.358768,0,NA,NA,0.598374,0,0.571247,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601156,0,NA,NA
