"","date","VH_hectareID_27","VH_sd_hectareID_27","VH_hectareID_26","VH_sd_hectareID_26","VH_hectareID_17","VH_sd_hectareID_17","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_09","VH_sd_hectareID_09","VH_hectareID_11","VH_sd_hectareID_11","VH_hectareID_31","VH_sd_hectareID_31","VH_hectareID_07","VH_sd_hectareID_07","VH_hectareID_08","VH_sd_hectareID_08","VH_hectareID_12","VH_sd_hectareID_12","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_25","VH_sd_hectareID_25","VH_hectareID_28","VH_sd_hectareID_28","VH_hectareID_18","VH_sd_hectareID_18","VH_hectareID_03","VH_sd_hectareID_03","VH_hectareID_30","VH_sd_hectareID_30","VH_hectareID_14","VH_sd_hectareID_14","VH_hectareID_04","VH_sd_hectareID_04","VH_hectareID_06","VH_sd_hectareID_06","VH_hectareID_20","VH_sd_hectareID_20","VH_hectareID_23","VH_sd_hectareID_23","VH_hectareID_05","VH_sd_hectareID_05","VH_hectareID_16","VH_sd_hectareID_16","VH_hectareID_01","VH_sd_hectareID_01","VH_hectareID_21","VH_sd_hectareID_21","VH_hectareID_02","VH_sd_hectareID_02","VH_hectareID_15","VH_sd_hectareID_15","VH_hectareID_13","VH_sd_hectareID_13","VH_hectareID_22","VH_sd_hectareID_22","VH_hectareID_19","VH_sd_hectareID_19","VH_hectareID_10","VH_sd_hectareID_10","VH_hectareID_29","VH_sd_hectareID_29"
"21",2016-09-30,-11.546653,1.216919,-13.232517,1.902868,-14.033652,1.359191,-12.851059,1.318191,-13.440537,1.961267,-13.703895,1.405835,-12.643361,0.803269,-12.634522,1.231721,-12.97135,0.917046,-13.332747,1.094346,-13.538743,1.347716,-13.285452,1.375344,-13.211673,1.033855,-13.00467,0.843762,-13.548159,0.994747,-13.590087,0.74362,-12.44644,1.619517,-11.920108,1.065922,-12.640976,1.002981,-12.574253,1.040158,-13.329988,0.915362,-12.905154,1.749989,-13.794292,1.007511,-12.266138,1.579917,-12.777278,1.028797,-12.301486,1.878477,-13.300751,1.251477,-13.208732,1.142005,-13.420617,1.120176,-13.442255,1.321844,-12.232882,1.785741,-13.162853,1.627585
"22",2016-10-12,-11.980146,1.069163,-13.920272,1.228724,-13.487011,1.455528,-13.111283,1.354409,-13.240631,1.544598,-13.381892,1.298273,-12.979133,0.822319,-12.76159,1.003511,-12.857564,0.876283,-12.914342,0.942182,-12.829939,1.295873,-12.878413,0.948981,-13.021275,1.146155,-12.484763,1.385484,-13.509708,1.545088,-13.105936,0.830027,-13.008752,1.072978,-12.576886,1.109977,-12.098022,0.862477,-12.63745,1.138764,-13.566153,0.941203,-12.630095,2.012476,-12.526913,1.002132,-12.64224,2.098631,-13.165885,0.924728,-12.342858,1.872859,-12.671394,1.080893,-13.350122,1.080618,-13.837621,1.297197,-13.553654,1.385887,-13.450295,0.829059,-13.90119,1.482476
"23",2016-10-24,-11.835137,1.204761,-13.924058,1.81091,-12.632592,1.495565,-13.571231,1.350438,-13.110131,1.815582,-13.020076,0.990826,-11.952268,0.963381,-12.268319,1.563211,-12.691053,1.147217,-13.797937,1.377858,-13.297456,1.28096,-13.039462,0.879121,-12.795972,1.049599,-12.827929,1.035271,-13.583149,1.066067,-13.125414,0.908984,-12.860931,1.273856,-12.350454,1.305175,-12.510238,1.008481,-12.420181,0.939076,-13.35915,1.142777,-13.237149,1.445118,-12.820446,1.374814,-12.277478,1.731858,-13.014259,0.897957,-12.730669,1.632481,-13.83541,1.096222,-13.105478,1.471447,-12.751044,1.063638,-13.08761,1.014663,-13.281273,0.778126,-13.831433,1.498129
"24",2016-11-05,-11.705586,1.253397,-13.803111,1.697599,-13.841008,1.617711,-12.892203,0.78798,-13.097275,2.03819,-14.04489,1.448643,-12.954024,1.048919,-13.428069,1.329557,-12.803489,0.926949,-12.539635,0.988489,-13.896115,1.602864,-13.765312,1.083787,-12.766517,0.99383,-13.447423,0.79705,-12.895973,0.992146,-14.076338,1.213088,-12.706563,1.008068,-12.474297,1.864711,-12.460448,1.293531,-12.16831,0.77298,-13.495828,1.167028,-13.353225,1.391251,-13.18284,1.543069,-12.282011,1.779618,-12.443257,1.59639,-13.524545,1.437237,-13.926018,1.134985,-12.612007,1.223113,-12.856025,1.134221,-13.510188,1.123483,-12.767998,1.068246,-13.085462,1.621497
"25",2016-11-17,-11.50527,1.344546,-13.853427,1.935504,-13.324421,1.298785,-12.778593,1.160699,-12.094065,1.562326,-12.976985,1.134858,-12.348181,0.850111,-12.364994,1.384407,-12.66671,1.027548,-12.509324,1.516321,-12.203502,1.836533,-12.079222,1.019186,-12.670546,1.289135,-12.643385,1.094838,-13.192258,0.912495,-12.898626,1.133313,-12.076862,1.038668,-12.900178,1.407435,-12.037222,0.90699,-12.192562,0.917801,-12.183154,1.163825,-13.371374,1.230331,-12.17809,1.096307,-11.431226,1.750724,-12.456437,1.005921,-11.613667,1.485332,-12.903554,1.21239,-12.517365,1.167106,-12.778068,0.86809,-12.719345,1.372979,-12.4691,1.104549,-13.775919,1.29363
"26",2016-11-29,-12.073783,1.183027,-14.078433,1.751783,-13.517536,1.471501,-13.797125,1.292209,-12.467357,1.665732,-12.719795,1.183832,-12.844179,0.876571,-13.103378,1.728804,-12.934353,1.076634,-12.615219,1.019628,-13.152368,1.84812,-12.719844,0.737674,-12.737847,0.942049,-13.496251,0.996304,-12.883622,1.426526,-12.604447,1.399661,-11.955429,1.267314,-12.519305,1.309973,-12.365949,0.934665,-12.659829,0.880911,-12.898091,1.0327,-12.391818,1.146615,-13.232506,1.281018,-11.992909,1.81658,-13.261368,1.043966,-12.66205,1.519308,-13.170364,1.269508,-13.028788,1.754037,-12.840414,0.700962,-12.841103,1.224711,-12.108134,0.866577,-13.587707,1.772249
"27",2016-12-11,-12.630553,1.100322,-14.114942,1.339372,-13.831193,1.160472,-14.009264,0.948404,-13.418318,1.952432,-13.26133,1.096013,-13.201071,0.720762,-12.963977,1.562007,-12.932298,0.992043,-12.824087,1.201231,-13.850668,1.467957,-13.012598,0.909304,-13.478808,0.914368,-13.667025,1.217298,-13.620793,1.155639,-13.159709,1.283351,-12.432184,1.136205,-13.013227,1.170192,-12.577572,0.884501,-12.491756,0.72393,-12.710603,1.376133,-13.287709,1.137008,-13.233182,1.010446,-11.515864,2.185561,-13.151522,1.377396,-13.461513,1.318097,-13.458122,1.046378,-12.724543,1.472716,-13.215054,0.912946,-13.4282,1.331679,-13.583354,1.06989,-13.580715,1.280031
"28",2016-12-23,-12.73539,1.374356,-14.332591,2.125387,-12.657063,1.608878,-13.233202,0.914932,-12.461709,1.684305,-13.545876,1.298096,-13.239202,0.711616,-12.756864,1.5536,-12.166797,1.088779,-13.150618,0.985171,-12.322327,1.175741,-12.769658,1.307747,-12.540362,0.904638,-12.71088,1.59809,-13.288647,1.114461,-13.110587,0.995438,-11.789771,0.995778,-12.326772,1.187492,-11.80652,1.089096,-12.141567,0.961644,-13.26561,1.260375,-13.079509,1.528266,-12.245353,0.740417,-11.779054,1.878804,-13.050513,1.077907,-12.4205,1.505277,-13.271638,1.341432,-13.207437,0.972481,-13.085992,1.801173,-12.078363,1.260328,-11.797911,0.791745,-13.481942,1.010774
"29",2017-01-04,-12.989897,1.297232,-14.676855,2.049176,-14.055352,1.348184,-13.355147,1.068725,-13.395286,1.755393,-13.327736,1.101373,-13.193291,0.584741,-13.336264,1.606054,-12.761238,0.945405,-13.017504,1.158591,-13.898065,1.091033,-13.17949,1.130028,-13.462078,1.139054,-13.581642,1.4486,-13.425168,1.259206,-13.491714,1.139548,-12.295119,1.04969,-13.456919,1.365396,-12.336184,0.933344,-12.839493,1.026725,-13.117564,1.327486,-13.012373,1.327002,-13.399981,1.258289,-12.035178,2.206434,-13.290889,1.307782,-13.101473,1.411585,-13.362647,1.072007,-13.329672,1.073306,-13.149047,0.963847,-13.767429,1.587843,-12.846292,0.825164,-13.112059,1.253508
"30",2017-01-16,-12.965139,1.012391,-14.40172,1.7621,-12.829155,1.101358,-13.632185,1.241112,-12.905751,2.081159,-13.511698,1.073243,-13.012699,0.999336,-13.014058,1.17301,-12.834231,1.432414,-13.360617,1.025839,-13.957572,1.015525,-13.147195,0.871514,-13.133878,1.09883,-13.113952,1.11302,-12.961603,1.581783,-13.89881,1.089395,-12.28822,1.067693,-13.919882,1.208607,-12.047429,1.226339,-13.240142,0.97804,-12.743647,0.83797,-13.121314,1.535911,-13.450627,1.312145,-12.032498,2.143425,-13.366534,1.207304,-12.819706,1.795921,-13.125739,1.067898,-12.674225,1.099738,-13.668513,0.930143,-13.136862,0.981942,-12.568018,0.810149,-13.675485,1.311424
"31",2017-01-28,-12.293703,1.117263,-14.033242,2.365603,-13.418261,1.152295,-13.08,1.15124,-13.026565,1.906522,-13.580341,1.040731,-13.289789,0.750212,-13.526718,0.984232,-12.132212,1.220672,-13.428492,0.852234,-13.820845,0.936619,-12.611501,1.130409,-12.601733,1.004298,-13.635713,2.213994,-14.005349,1.422851,-13.289802,0.916915,-13.151627,1.023909,-12.850946,1.33272,-12.306848,1.249181,-13.089167,0.978663,-12.83216,1.308365,-13.358854,1.761064,-13.099033,0.67358,-12.466507,1.978786,-12.858839,1.41423,-12.379119,1.453096,-12.915879,0.945665,-13.73966,1.70691,-12.260102,1.30773,-12.734348,0.941873,-12.951442,1.253935,-13.091175,1.698477
"32",2017-02-09,-12.174154,1.072003,-13.894864,1.781181,-12.175685,1.177311,-13.292304,1.362534,-12.855733,1.459171,-12.501746,1.298014,-12.91329,0.698864,-12.690768,1.298949,-12.561306,0.907343,-12.98943,1.441057,-12.482783,1.032859,-12.233961,1.067511,-11.764442,1.470288,-12.574612,0.956015,-14.094947,1.638734,-12.718453,1.136273,-12.213037,1.435286,-12.008607,1.120334,-11.63462,1.190764,-12.498667,1.217634,-12.084009,1.364132,-13.20028,1.26197,-12.83696,1.109823,-11.776843,1.890397,-12.921564,1.134916,-12.394721,1.671274,-12.837019,1.027492,-12.986612,0.995419,-12.578986,1.242314,-13.110678,0.936439,-12.423669,0.964798,-12.94774,1.247447
